::ffff:127.0.0.1 - - [07/Nov/2025:11:51:51 +0000] "POST /auth/register HTTP/1.1" 201 267 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:22:32 +0000] "POST /auth/register HTTP/1.1" 500 1271 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:24:10 +0000] "POST /auth/register HTTP/1.1" 422 146 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:24:34 +0000] "POST /auth/register HTTP/1.1" 201 327 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:25:29 +0000] "GET /auth/me HTTP/1.1" 500 30 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:25:37 +0000] "POST /auth/login HTTP/1.1" 401 35 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:25:46 +0000] "POST /auth/login HTTP/1.1" 401 35 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:26:42 +0000] "POST /auth/login HTTP/1.1" 422 306 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:27:30 +0000] "POST /auth/login HTTP/1.1" 401 35 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:28:09 +0000] "POST /auth/login HTTP/1.1" 201 264 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:28:31 +0000] "GET /auth/me HTTP/1.1" 200 250 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:45:34 +0000] "POST /auth/register HTTP/1.1" 500 750 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:50:04 +0000] "POST /auth/register HTTP/1.1" 422 166 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:50:26 +0000] "POST /auth/register HTTP/1.1" 500 738 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:52:38 +0000] "POST /auth/register HTTP/1.1" 422 166 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:52:50 +0000] "POST /auth/register HTTP/1.1" 422 166 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:52:52 +0000] "POST /auth/register HTTP/1.1" 422 166 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:53:13 +0000] "POST /auth/register HTTP/1.1" 422 152 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:12:53:45 +0000] "POST /auth/register HTTP/1.1" 201 327 "-" "PostmanRuntime/7.49.1"
::1 - - [07/Nov/2025:12:54:41 +0000] "GET /feed/posts/user/me HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:12:55:17 +0000] "GET /public HTTP/1.1" 404 145 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:12:55:25 +0000] "GET /public/images/profile HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:12:55:29 +0000] "GET /public/images/profile HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:12:56:19 +0000] "GET /auth/me HTTP/1.1" 401 30 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::1 - - [07/Nov/2025:12:56:20 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [07/Nov/2025:13:08:02 +0000] "PUT /auth/update HTTP/1.1" 422 261 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:08:22 +0000] "PUT /auth/update HTTP/1.1" 422 261 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:08:39 +0000] "PUT /auth/update HTTP/1.1" 401 35 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:08:44 +0000] "PUT /auth/update HTTP/1.1" 200 109 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:09:39 +0000] "PUT /auth/update HTTP/1.1" 200 105 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:10:04 +0000] "PUT /auth/update HTTP/1.1" 200 107 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:10:33 +0000] "PUT /auth/update HTTP/1.1" 200 107 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:10:38 +0000] "PUT /auth/update HTTP/1.1" 401 35 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:10:44 +0000] "PUT /auth/update HTTP/1.1" 200 107 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:10:50 +0000] "PUT /auth/update HTTP/1.1" 200 107 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:11:13 +0000] "PUT /auth/update HTTP/1.1" 401 35 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:11:29 +0000] "PUT /auth/update HTTP/1.1" 200 107 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:12:31 +0000] "PUT /auth/update HTTP/1.1" 401 35 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:12:34 +0000] "PUT /auth/update HTTP/1.1" 401 35 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:12:44 +0000] "PUT /auth/update HTTP/1.1" 200 180 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:14:43 +0000] "PUT /auth/update HTTP/1.1" 200 180 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:18:18 +0000] "PUT /auth/update HTTP/1.1" 200 180 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:19:30 +0000] "PUT /auth/update HTTP/1.1" 200 180 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:20:51 +0000] "PUT /auth/update HTTP/1.1" 200 180 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:24:02 +0000] "PUT /auth/update HTTP/1.1" 200 107 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:29:19 +0000] "DELETE /auth/register HTTP/1.1" 404 155 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:29:48 +0000] "DELETE /auth/delete HTTP/1.1" 401 30 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:30:23 +0000] "DELETE /auth/delete HTTP/1.1" 401 62 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:30:39 +0000] "DELETE /auth/delete HTTP/1.1" 200 44 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:32:22 +0000] "GET /auth/me HTTP/1.1" 500 705 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:32:47 +0000] "POST /auth/login HTTP/1.1" 201 264 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:13:33:02 +0000] "GET /auth/me HTTP/1.1" 200 250 "-" "PostmanRuntime/7.49.1"
::ffff:127.0.0.1 - - [07/Nov/2025:15:34:36 +0000] "POST /auth/login HTTP/1.1" 201 264 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:34:55 +0000] "POST /feed/post?max=104 HTTP/1.1" 404 149 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:35:09 +0000] "POST /feed/postIt HTTP/1.1" 401 30 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:35:14 +0000] "POST /feed/postIt HTTP/1.1" 422 213 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:35:59 +0000] "POST /feed/postIt HTTP/1.1" 422 227 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:36:10 +0000] "POST /feed/postIt HTTP/1.1" 422 141 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:36:19 +0000] "POST /feed/postIt HTTP/1.1" 201 146 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:41:09 +0000] "POST /auth/login HTTP/1.1" 201 264 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:41:33 +0000] "POST /feed/postIt HTTP/1.1" 201 133 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:43:05 +0000] "PUT /feed/postIt/1 HTTP/1.1" 422 150 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:43:40 +0000] "PUT /feed/postIt/1 HTTP/1.1" 422 236 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:44:24 +0000] "PUT /feed/postIt/1 HTTP/1.1" 422 236 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:44:58 +0000] "PUT /feed/postIt/1 HTTP/1.1" 404 66 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:45:32 +0000] "PUT /feed/postIt/2 HTTP/1.1" 200 197 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:46:40 +0000] "DELETE /auth/delete HTTP/1.1" 200 44 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:47:27 +0000] "POST /auth/register HTTP/1.1" 201 267 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:48:17 +0000] "POST /auth/login HTTP/1.1" 201 264 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:48:48 +0000] "PUT /auth/update HTTP/1.1" 200 109 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:52:35 +0000] "PUT /auth/update HTTP/1.1" 200 109 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:54:39 +0000] "PUT /auth/update HTTP/1.1" 200 109 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:54:54 +0000] "PUT /auth/update HTTP/1.1" 200 109 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:58:41 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:15:58:44 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:02:13 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:04:42 +0000] "PATCH /auth/update HTTP/1.1" 404 152 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:04:57 +0000] "PATCH /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:05:07 +0000] "PATCH /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:05:20 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:06:39 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:09:53 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:10:16 +0000] "PUT /auth/update HTTP/1.1" 200 118 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:12:13 +0000] "PUT /auth/update HTTP/1.1" 200 118 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:12:42 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:12:47 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:12:53 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:13:07 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:13:21 +0000] "PUT /auth/update HTTP/1.1" 200 122 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:17:51 +0000] "POST /auth/register HTTP/1.1" 201 267 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:19:13 +0000] "POST /auth/register HTTP/1.1" 500 1271 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:19:31 +0000] "POST /auth/register HTTP/1.1" 500 1271 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:19:42 +0000] "POST /auth/register HTTP/1.1" 201 326 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:20:03 +0000] "POST /auth/login HTTP/1.1" 201 263 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:20:15 +0000] "DELETE /auth/delete HTTP/1.1" 200 44 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:20:46 +0000] "PUT /auth/update HTTP/1.1" 500 1271 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [07/Nov/2025:16:21:29 +0000] "PUT /auth/update HTTP/1.1" 200 182 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:25:57 +0000] "POST /feed/postIt HTTP/1.1" 500 30 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:27:08 +0000] "POST /auth/login HTTP/1.1" 201 264 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:27:25 +0000] "POST /feed/postIt HTTP/1.1" 201 133 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:27:59 +0000] "PUT /feed/postIt/2 HTTP/1.1" 404 66 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:28:21 +0000] "PUT /feed/postIt/3 HTTP/1.1" 200 197 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:28:46 +0000] "DELETE /feed/post/3 HTTP/1.1" 404 153 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:29:13 +0000] "DELETE /feed/postit/3 HTTP/1.1" 500 30 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:29:22 +0000] "DELETE /feed/postit/3 HTTP/1.1" 200 45 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:29:25 +0000] "DELETE /feed/postit/3 HTTP/1.1" 404 66 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:29:52 +0000] "PUT /feed/postIt/1 HTTP/1.1" 200 193 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:31:45 +0000] "GET /feed/postit/me HTTP/1.1" 404 153 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:32:04 +0000] "GET /feed/postIt/me HTTP/1.1" 404 153 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:32:32 +0000] "GET /feed/postIt/me HTTP/1.1" 404 153 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:32:49 +0000] "GET /feed/postIt/me HTTP/1.1" 404 153 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:33:31 +0000] "DELETE /feed/postit/3 HTTP/1.1" 404 66 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:33:46 +0000] "DELETE /feed/postit/3 HTTP/1.1" 404 66 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:33:53 +0000] "DELETE /feed/postIt/3 HTTP/1.1" 404 66 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:34:53 +0000] "POST /feed/postIt HTTP/1.1" 201 133 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:35:00 +0000] "GET /feed/postIt/me HTTP/1.1" 404 153 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:36:11 +0000] "GET /feed/postsIt/me HTTP/1.1" 404 154 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:36:29 +0000] "GET /feed/postsIt/me HTTP/1.1" 404 154 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:36:34 +0000] "GET /feed/postsIt/my HTTP/1.1" 404 154 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:38:37 +0000] "GET /feed/postsIt/my HTTP/1.1" 200 340 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:39:16 +0000] "GET /feed/postsIt/my HTTP/1.1" 401 30 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:39:20 +0000] "GET /feed/postsIt/my HTTP/1.1" 200 340 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:43:44 +0000] "POST /auth/login HTTP/1.1" 201 264 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:44:05 +0000] "PUT /feed/postIt/4 HTTP/1.1" 404 66 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:44:14 +0000] "DELETE /feed/postIt/4 HTTP/1.1" 404 66 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:44:28 +0000] "GET /feed/postsIt/my HTTP/1.1" 200 68 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:44:58 +0000] "DELETE /feed/postIt/4 HTTP/1.1" 200 45 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:45:08 +0000] "DELETE /feed/postIt/1 HTTP/1.1" 200 45 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:46:04 +0000] "DELETE /auth/delete HTTP/1.1" 200 44 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:46:40 +0000] "POST /auth/login HTTP/1.1" 201 264 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:46:56 +0000] "POST /feed/postIt HTTP/1.1" 201 133 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [10/Nov/2025:12:47:41 +0000] "DELETE /auth/delete HTTP/1.1" 200 44 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [13/Nov/2025:08:45:34 +0000] "POST /auth/login HTTP/1.1" 422 306 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:08:46:21 +0000] "POST /auth/register HTTP/1.1" 422 394 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:08:46:35 +0000] "POST /auth/register HTTP/1.1" 422 394 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:08:47:17 +0000] "POST /auth/register HTTP/1.1" 422 394 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:08:51:24 +0000] "POST /auth/register HTTP/1.1" 422 394 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:08:53:42 +0000] "POST /auth/register HTTP/1.1" 201 266 "-" "PostmanRuntime/7.50.0"
::ffff:127.0.0.1 - - [13/Nov/2025:08:55:13 +0000] "POST /auth/register HTTP/1.1" 422 394 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:09:01:16 +0000] "POST /auth/register HTTP/1.1" 422 394 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:09:10:36 +0000] "POST /auth/register HTTP/1.1" 201 334 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:09:11:32 +0000] "POST /auth/register HTTP/1.1" 422 166 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:09:12:19 +0000] "POST /auth/register HTTP/1.1" 201 335 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:09:16:10 +0000] "OPTIONS /auth/login HTTP/1.1" 200 4 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [13/Nov/2025:09:16:11 +0000] "POST /auth/login HTTP/1.1" 201 274 "http://localhost:5173/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
